,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Date Local,Time Local,Date GMT,Time GMT,Sample Measurement,Units of Measure,MDL,Uncertainty,Qualifier,Method Type,Method Code,Method Name,State Name,County Name,Date of Last Change
3104096,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,04:00,2022-01-31,12:00,39.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104097,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,05:00,2022-01-31,13:00,39.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104098,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,06:00,2022-01-31,14:00,39.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104099,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,07:00,2022-01-31,15:00,39.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104100,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,08:00,2022-01-31,16:00,40.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104101,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,09:00,2022-01-31,17:00,42.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104102,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,10:00,2022-01-31,18:00,44.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104103,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,11:00,2022-01-31,19:00,45.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104104,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,12:00,2022-01-31,20:00,47.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104105,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,13:00,2022-01-31,21:00,48.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104106,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,14:00,2022-01-31,22:00,50.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104107,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,15:00,2022-01-31,23:00,50.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104108,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,16:00,2022-02-01,00:00,48.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104109,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,17:00,2022-02-01,01:00,45.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104110,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,18:00,2022-02-01,02:00,42.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104111,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,19:00,2022-02-01,03:00,42.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104112,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,20:00,2022-02-01,04:00,39.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104113,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,21:00,2022-02-01,05:00,37.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104114,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,22:00,2022-02-01,06:00,36.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104115,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-01-31,23:00,2022-02-01,07:00,35.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-04-29
3104116,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,00:00,2022-02-01,08:00,35.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104117,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,01:00,2022-02-01,09:00,32.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104118,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,02:00,2022-02-01,10:00,31.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104119,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,03:00,2022-02-01,11:00,33.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104120,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,04:00,2022-02-01,12:00,32.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104121,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,05:00,2022-02-01,13:00,32.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104122,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,06:00,2022-02-01,14:00,31.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104123,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,07:00,2022-02-01,15:00,33.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104124,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,08:00,2022-02-01,16:00,34.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104125,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,09:00,2022-02-01,17:00,38.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104126,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,10:00,2022-02-01,18:00,42.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104127,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,11:00,2022-02-01,19:00,44.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104128,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,12:00,2022-02-01,20:00,45.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104129,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,13:00,2022-02-01,21:00,46.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104130,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,14:00,2022-02-01,22:00,44.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104131,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,15:00,2022-02-01,23:00,43.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104132,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,16:00,2022-02-02,00:00,42.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104133,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,17:00,2022-02-02,01:00,39.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104134,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,18:00,2022-02-02,02:00,37.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104135,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,19:00,2022-02-02,03:00,35.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104136,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,20:00,2022-02-02,04:00,35.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104137,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,21:00,2022-02-02,05:00,35.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104138,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,22:00,2022-02-02,06:00,35.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104139,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-01,23:00,2022-02-02,07:00,35.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104140,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,00:00,2022-02-02,08:00,36.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104141,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,01:00,2022-02-02,09:00,36.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104142,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,02:00,2022-02-02,10:00,35.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104143,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,03:00,2022-02-02,11:00,34.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104144,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,04:00,2022-02-02,12:00,32.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104145,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,05:00,2022-02-02,13:00,30.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104146,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,06:00,2022-02-02,14:00,29.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104147,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,07:00,2022-02-02,15:00,29.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104148,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,08:00,2022-02-02,16:00,30.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104149,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,09:00,2022-02-02,17:00,30.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104150,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,10:00,2022-02-02,18:00,32.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104151,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,11:00,2022-02-02,19:00,33.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104152,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,12:00,2022-02-02,20:00,34.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104153,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,13:00,2022-02-02,21:00,35.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104154,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,14:00,2022-02-02,22:00,35.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104155,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,15:00,2022-02-02,23:00,35.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104156,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,16:00,2022-02-03,00:00,35.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104157,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,17:00,2022-02-03,01:00,34.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104158,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,18:00,2022-02-03,02:00,34.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104159,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,19:00,2022-02-03,03:00,34.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104160,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,20:00,2022-02-03,04:00,34.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104161,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,21:00,2022-02-03,05:00,33.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104162,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,22:00,2022-02-03,06:00,33.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104163,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-02,23:00,2022-02-03,07:00,33.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104164,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,00:00,2022-02-03,08:00,33.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104165,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,01:00,2022-02-03,09:00,33.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104166,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,02:00,2022-02-03,10:00,31.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104167,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,03:00,2022-02-03,11:00,31.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104168,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,04:00,2022-02-03,12:00,30.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104169,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,05:00,2022-02-03,13:00,29.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104170,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,06:00,2022-02-03,14:00,28.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104171,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,07:00,2022-02-03,15:00,29.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104172,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,08:00,2022-02-03,16:00,29.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104173,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,09:00,2022-02-03,17:00,29.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104174,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,10:00,2022-02-03,18:00,30.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104175,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,11:00,2022-02-03,19:00,32.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104176,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,12:00,2022-02-03,20:00,32.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104177,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,13:00,2022-02-03,21:00,34.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104178,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,14:00,2022-02-03,22:00,37.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104179,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,15:00,2022-02-03,23:00,38.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104180,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,16:00,2022-02-04,00:00,37.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104181,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,17:00,2022-02-04,01:00,37.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104182,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,18:00,2022-02-04,02:00,36.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104183,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,19:00,2022-02-04,03:00,33.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104184,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,20:00,2022-02-04,04:00,32.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104185,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,21:00,2022-02-04,05:00,32.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104186,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,22:00,2022-02-04,06:00,31.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104187,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-03,23:00,2022-02-04,07:00,30.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104188,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-04,00:00,2022-02-04,08:00,30.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104189,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-04,01:00,2022-02-04,09:00,30.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104190,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-04,02:00,2022-02-04,10:00,29.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
3104191,53,71,6,62101,1,46.199901,-119.008329,WGS84,Outdoor Temperature,2022-02-04,03:00,2022-02-04,11:00,29.0,Degrees Fahrenheit,-60.0,,,Non-FRM,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,Washington,Walla Walla,2022-07-21
